id,country_iso2,country,provider,provider_type,provider_role,product,method,channel,pricing_model,pricing_model_code,variable_pct_basis,variable_pct_min,variable_pct_max,fixed_fee_min,fixed_fee_max,minimum_fee,fee_currency,monthly_fee,monthly_currency,monthly_fee_mode,non_transaction_fees,card_schemes,card_profile,all_in_complete,tax_treatment,reference_transaction_eur,fee_reference_min_czk,fee_reference_max_czk,effective_reference_min_pct,effective_reference_max_pct,condition,source_url,verification,verification_state,verification_scope,price_verified_on,monitoring_level,source_status,source_checked_at,source_last_attempt_at,source_last_attempt_status
PT-ifthenpay-mbway-a2a,PT,Portugalsko,ifthenpay,PSP,psp,MB WAY,a2a,online,Blended,blended,provider_published,0.7,0.7,0.07,0.07,,EUR,0,EUR,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,5.0715,5.0715,1.05,1.05,,https://www.ifthenpay.com/assets/files/CONTRACT-IFTHENPAY-EN.pdf,ručně ověřeno v oficiálním smluvním ceníku ifthenpay 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
PT-ifthenpay-eea-card,PT,Portugalsko,ifthenpay,PSP,psp,EEA cards,card,online,Blended,blended,provider_published,1.5,1.5,0.2,0.2,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,12.075,12.075,2.5,2.5,,https://www.ifthenpay.com/assets/files/CONTRACT-IFTHENPAY-EN.pdf,ručně ověřeno v oficiálním smluvním ceníku ifthenpay 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
PT-paybyrd-essential-eea-card,PT,Portugalsko,Paybyrd,PSP,psp,Essential EEA Visa/Mastercard,card,online,Blended,blended,provider_published,1.25,1.25,0.08,0.08,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,7.9695,7.9695,1.65,1.65,,https://www.paybyrd.com/pricing,ručně ověřeno na oficiálním ceníku Paybyrd 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
PT-paycomet-mbway-a2a,PT,Portugalsko,PAYCOMET,PSP,psp,MB WAY including processing,a2a,online,Blended,blended,provider_published,1.2,1.2,0.29,0.29,,EUR,19,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 19, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,14.6349,14.6349,3.03,3.03,,https://www.paycomet.com/en/pricing/payment-methods,ručně ověřeno na oficiálním ceníku PAYCOMET 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
PT-paycomet-eea-card,PT,Portugalsko,PAYCOMET,PSP,psp,EEA cards,card,online,Blended,blended,provider_published,0.6,0.6,0.09,0.09,,EUR,19,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 19, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.9069,6.9069,1.43,1.43,,https://www.paycomet.com/en/pricing,ručně ověřeno na oficiálním ceníku PAYCOMET 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
PT-reduniqunicre-card-registry,PT,Portugalsko,Reduniq / Unicre,Acquirer,acquirer,Reduniq Easy – do 2 500 EUR měsíčně,card,pos,Subscription,subscription,provider_published,0,0,0,0,,EUR,15,EUR,package_effective,"[{""kind"": ""monthly_service"", ""amount"": 15, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""package_effective""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,2.898,2.898,0.6,0.6,"Paušál zahrnuje všechny karetní transakce do měsíčního obratu 2 500 EUR; srovnávací sazba 0,60 % je paušál 15 EUR / limit 2 500 EUR. Bez pořizovací ceny terminálu, aktivace a smluvní vázanosti.",https://www.reduniq.pt/aceitar-pagamentos/loja-fisica/easy/,ručně ověřeno na oficiální produktové stránce Reduniq 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
PT-reduniq-easy-excess-card,PT,Portugalsko,Reduniq / Unicre,Acquirer,acquirer,Reduniq Easy – obrat nad 7 500 EUR,card,pos,Blended,blended,provider_published,1.5,1.5,0,0,,EUR,50,EUR,additional,"[{""kind"": ""monthly_service"", ""amount"": 50, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,12.075,12.075,2.5,2.5,"Paušál pokrývá prvních 7 500 EUR měsíčního karetního obratu; sazba 1,50 % se účtuje jen z části nad tento limit. Terminál, aktivace a podpora jsou zahrnuty.",https://www.reduniq.pt/aceitar-pagamentos/loja-fisica/easy/,ručně ověřeno na oficiální produktové stránce Reduniq 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
PT-sibs-gateway-card,PT,Portugalsko,SIBS,Brána / procesor,gateway_processor,Merchant payment processing,card,online,Not public,not_public,not_applicable,,,,,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,"SIBS Gateway potvrzuje přijímání karet, MB WAY a Multibanco; cenu obchodník sjednává přes banku nebo SIBS a veřejný merchant tarif není uveden.",https://www.pay.sibs.com/solucoes/api-market/api-sibs-gateway/,ručně ověřeno na aktuální oficiální stránce SIBS Gateway dne 25. 8. 2026,verified_manual,service_or_role,2026-08-25,manual,manual,,,not_attempted
PT-teyaportugal-card-registry,PT,Portugalsko,Teya,Acquirer,acquirer,Merchant acquiring,card,online,Individual,individual,not_applicable,,,,,,EUR,19.99,EUR,minimum_commitment,"[{""kind"": ""low_volume_fee"", ""amount"": 19.99, ""currency"": ""EUR"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,"Aktuální portugalský ceník uvádí personalizovanou nabídku; při měsíčním karetním obratu pod 2 500 EUR se účtuje nízkoobjemový poplatek 19,99 EUR.",https://www.teya.com/pt/pricing,ručně ověřeno na aktuálním oficiálním ceníku Teya Portugal dne 25. 8. 2026,verified_manual,service_or_role,2026-08-25,manual,manual,,,not_attempted
RO-adyen-visa-mastercard-markup-card,RO,Rumunsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
RO-banca-transilvania-ecommerce-card,RO,Rumunsko,Banca Transilvania,Acquirer,acquirer,BT eCommerce – spotřebitelské karty,card,online,Blended,blended,provider_published,0.9,0.9,0,0,,RON,29,RON,additional,"[{""kind"": ""monthly_service"", ""amount"": 29, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,4.8798,4.8798,1.0103,1.0103,"Veřejná sazba 0,9 % je součástí podnikatelských balíčků Nelimitat; zobrazen je nejnižší měsíční poplatek balíčku 29 RON.",https://www.bancatransilvania.ro/companii/conturi-carduri/pachet-de-cont-curent-nelimitat/compara-pachetele-de-cont-curent,ručně ověřeno v aktuálním oficiálním srovnání balíčků Banca Transilvania 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
RO-brd-card,RO,Rumunsko,BRD Groupe Société Générale,Acquirer,acquirer,EasyPOS v podnikatelském balíčku,card,pos,Blended,blended,provider_published,0.6,0.6,0,0,,RON,5,RON,additional,"[{""kind"": ""monthly_service"", ""amount"": 5, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,2.9899,2.9899,0.619,0.619,"Veřejná sazba při aktivaci EasyPOS v podporovaném podnikatelském balíčku BRD. Samostatná varianta stojí 0,80 % a 10 RON měsíčně.",https://www.brd.ro/easypos,ručně ověřeno na oficiální produktové stránce BRD 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
RO-cec-startup-smartphone-pos-card,RO,Rumunsko,CEC Bank,Acquirer,acquirer,Start UP – SmartPhone POS,card,pos,Promo,promo,provider_published,0,0,0,0,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,0.0,0.0,0.0,0.0,SmartPhone POS bez jakéhokoli poplatku v prvním roce v rámci balíčku Start UP; poté převod na balíček IMM Optim.,https://cloud.cec.ro/cont-bancar-pachet-startup-draft,ručně ověřeno na oficiální produktové stránce CEC Bank 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
RO-clearhaus-ic-merchant-acquiring-card,RO,Rumunsko,Clearhaus,Acquirer,acquirer,Lokálně vydané spotřebitelské karty (domestic),card,online,Blended,blended,provider_published,1.45,1.45,0,0,0.2,EUR,0,RON,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,7.0035,7.0035,1.45,1.45,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
RO-clearhaus-ic-merchant-acquiring-intl-card,RO,Rumunsko,Clearhaus,Acquirer,acquirer,Zahraničně vydané / podnikatelské karty (foreign),card,online,Blended,blended,provider_published,2.75,2.75,0,0,0.4,EUR,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.clearhaus.com/pricing/,"ověřeno přímým fetchem primárního zdroje (srpen 2026) - % jistý, přesná lokální min. částka aproximovaná",verified_manual,price,2026-08-12,source_monitor,manual,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
RO-euplatesc-standard-card,RO,Rumunsko,EuPlatesc,PSP,psp,Standardní online platba kartou,card,online,From,from,provider_published,1.2,1.2,0,0,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,5.796,5.796,1.2,1.2,"Veřejná orientační standardní nabídka „od 1,2 %“; konečná nabídka se potvrzuje s obchodním zástupcem.",https://www.euplatesc.ro/acasa/comisioane/,ručně ověřeno na oficiálním ceníku EuPlatesc 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
RO-global-payments-online-card,RO,Rumunsko,Global Payments,Acquirer,acquirer,GP webpay – spotřebitelské karty RO/EU,card,ecommerce,Blended,blended,provider_published,1,1,0,0,,RON,100,RON,additional,"[{""kind"": ""monthly_service"", ""amount"": 100, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""additional""}, {""kind"": ""activation"", ""amount"": 0, ""currency"": ""RON"", ""interval"": ""one_off""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,6.6672,6.6672,1.3804,1.3804,"Pro měsíční obrat do 20 000 RON je sazba 1 % a měsíční poplatek 100 RON; nad 20 000 RON zůstává sazba 1 % a měsíční poplatek je nulový. Firemní a mimo-EU karty 2,3 %.",https://www.globalpayments.ro/plati-online/gp-webpay,ručně ověřeno v oficiálním ceníku GP webpay Global Payments Romania 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
RO-gopay-standard-a2a-restored,RO,Rumunsko,GoPay,PSP,psp,Bankovní převod,a2a,online,Blended,blended,provider_published,2.2,2.2,0.7,0.7,,RON,38,RON,minimum_commitment,"[{""kind"": ""low_volume_fee"", ""amount"": 38, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]",[],not_applicable,True,included_or_not_applicable,20.0,13.8411,13.8411,2.8657,2.8657,"2,20 % + 0,70 RON; měsíční poplatek 38 RON se účtuje jen při online obratu pod 10 000 RON.",https://help.gopay.com/en/knowledge-base/prices-terms-conditions/current-terms-and-conditions/prices-and-fees/list-of-fees-for-payment-gateway-in-effect-as-of-25-8-2024,ručně ověřeno v aktuálně odkazovaném oficiálním sazebníku GoPay dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,seeded,,,not_attempted
RO-gopay-standard-card-restored,RO,Rumunsko,GoPay,PSP,psp,Spotřebitelské Visa/MC,card,online,Blended,blended,provider_published,2.1,2.33,0.7,0.7,,RON,38,RON,minimum_commitment,"[{""kind"": ""low_volume_fee"", ""amount"": 38, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,13.3581,14.469,2.7657,2.9957,"Spotřebitelské Visa/MC 2,10–2,33 % + 0,70 RON; měsíční poplatek 38 RON se účtuje jen při online obratu pod 10 000 RON.",https://help.gopay.com/en/knowledge-base/prices-terms-conditions/current-terms-and-conditions/prices-and-fees/list-of-fees-for-payment-gateway-in-effect-as-of-25-8-2024,ručně ověřeno v aktuálně odkazovaném oficiálním sazebníku GoPay dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,seeded,,,not_attempted
RO-librapay-card,RO,Rumunsko,LibraPay,Acquirer,acquirer,LibraPay online cards,card,online,Not public,not_public,not_applicable,,,,,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,FAQ výslovně uvádí personalizovanou sazbu podle podnikání; přesné číslo nezveřejňuje.,https://www.librapay.ro/faq-comercianti/,ověřeno v oficiálním FAQ LibraPay 18. 8. 2026,verified_manual,service_or_role,2026-08-18,manual,manual,,,not_attempted
RO-mollie-eea-consumer-cards-card,RO,Rumunsko,Mollie,PSP,psp,EEA consumer cards (Card),card,online,Blended,blended,provider_published,1.8,1.8,0.25,0.25,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,14.7315,14.7315,3.05,3.05,,https://www.mollie.com/pricing,ručně ověřeno na aktuální oficiální cenové stránce Mollie dne 25. 8. 2026,verified_manual,price,2026-08-25,source_monitor,seeded,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
RO-mypos-online-eea-consumer-card,RO,Rumunsko,myPOS,Acquirer,acquirer,Online domácí a EHP spotřebitelské karty,card,online,Blended,blended,provider_published,0.99,0.99,0.2,0.2,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,5.7003,5.7003,1.1802,1.1802,Spotřebitelské karty vydané v Rumunsku a EHP.,https://www.mypos.com/ro-ro/pricing-and-fees,ručně ověřeno v rumunském ceníku myPOS 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
RO-netopia-card-consumer-card,RO,Rumunsko,NETOPIA Payments,PSP,psp,Standard card processing,card,online,Blended,blended,provider_published,0.99,0.99,0.3,0.3,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.1596,6.1596,1.2753,1.2753,"Cena je uvedena bez DPH a platí pro úspěšnou transakci; zvláštní Shopify příplatek 0,35 %. Převod vypořádání má samostatný poplatek podle částky.",https://support.netopia-payments.com/hc/ro/articles/44127944202129--OFERT%C4%82-procesare-pl%C4%83%C8%9Bi-prin-CARD-NETOPIA-Payments,ručně ověřeno v oficiálním NETOPIA FAQ 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
RO-paypal-guest-card,RO,Rumunsko,PayPal,PSP,psp,Card-funded payment without PayPal account,card,online,Blended,blended,provider_published,1.9,1.9,0.35,0.35,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,17.6295,17.6295,3.65,3.65,Rumunsko je v regionálním ceníku; srovnávací profil používá platbu přijatou v EUR.,https://www.paypal.com/cz/business/paypal-business-fees,ručně ověřeno v oficiálním ceníku PayPal 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
RO-payu-standard-card-restored,RO,Rumunsko,PayU,PSP,psp,Online Visa/Mastercard,card,online,Blended,blended,provider_published,0.99,0.99,0.3,0.3,,RON,25,RON,additional,"[{""kind"": ""monthly_service"", ""amount"": 25, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""additional""}, {""kind"": ""activation"", ""amount"": 1, ""currency"": ""RON"", ""interval"": ""one_off""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,6.6189,6.6189,1.3704,1.3704,Aktivace automatizovaného řešení 1 RON; pro odhadovaný roční objem nad 15 mil. RON individuální řešení.,https://romania.payu.com/en/commercial-offer/,ručně ověřeno na aktuální oficiální nabídce PayU Romania 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
RO-raiffeisen-ecommerce-card,RO,Rumunsko,Raiffeisen,Acquirer,acquirer,RaiPOS / ePOS – promo pro nové IMM klienty,card,pos,Promo,promo,provider_published,0,0,0,0,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,0.0,0.0,0.0,0.0,"Nulové poplatky za řešení akceptace karet po první 3 měsíce pro nové klienty s balíčkem IMM Plus, Optim nebo Extra. Nabídka platí 16. 3.–31. 10. 2026; běžná následná sazba je individuální.",https://www.raiffeisen.ro/ro/imm.html,ručně ověřeno na aktuální oficiální nabídce Raiffeisen Romania 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
RO-revolut-pay-by-bank-a2a,RO,Rumunsko,Revolut,Acquirer,acquirer,Revolut Pay – A2A od retail zákazníka,a2a,online,Blended,blended,provider_published,1.0,1.0,1.2,1.2,,RON,0,RON,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,10.3416,10.3416,2.1411,2.1411,"Revolut Pay Account-to-account od retail zákazníka; Business/Pro zákazník 2,8 % + lokální fixní poplatek.",https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
RO-revolut-merchant-eea-consumer-cards-card-amex,RO,Rumunsko,Revolut,Acquirer,acquirer,Online American Express,card,online,Blended,blended,provider_published,1.7,1.7,1.2,1.2,,RON,0,RON,additional,[],"[""amex""]",all,True,included_or_not_applicable,20.0,13.7226,13.7226,2.8411,2.8411,American Express; stejný lokální fixní poplatek jako v oficiálním country ceníku.,https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
RO-revolut-merchant-eea-consumer-cards-card,RO,Rumunsko,Revolut,Acquirer,acquirer,Online EEA spotřebitelské karty,card,online,Blended,blended,provider_published,1.0,1.0,1.2,1.2,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,10.3416,10.3416,2.1411,2.1411,"American Express 1,7 % + lokální fixní poplatek; ostatní karty 2,8 % + lokální fixní poplatek.",https://www.revolut.com/en-CZ/legal/business-basic-fees/,ručně ověřeno v oficiálním ceníku Revolut Business 18. 8. 2026,verified_manual,price,2026-08-18,manual,manual,,,not_attempted
RO-stripe-standard-eea-consumer-cards-card,RO,Rumunsko,Stripe,PSP,psp,Standard EEA consumer cards (Card),card,online,Blended,blended,provider_published,1.5,1.5,1,1,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,11.838,11.838,2.4509,2.4509,,https://stripe.com/en-ro/pricing,ručně ověřeno na aktuální oficiální cenové stránce Stripe dne 25. 8. 2026,verified_manual,price,2026-08-25,source_monitor,seeded,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
RO-sumup-online-card,RO,Rumunsko,SumUp,PSP,psp,Online platby,card,online,Blended,blended,provider_published,2.75,2.75,0,0,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,13.2825,13.2825,2.75,2.75,,https://www.sumup.com/ro-ro/preturi/,ručně ověřeno v rumunském ceníku SumUp 19. 8. 2026,verified_manual,price,2026-08-19,manual,manual,,,not_attempted
RO-unicredit-ecommerce-card,RO,Rumunsko,UniCredit Bank,Acquirer,acquirer,E-commerce Visa/Mastercard,card,online,Individual,individual,not_applicable,,,,,,RON,0,RON,additional,[],"[""visa"", ""mastercard""]",unspecified,False,included_or_not_applicable,20.0,,,,,"Aktuální sazebník uvádí veřejné sazby 0,60–1,20 % jen pro POS/SoftPOS. Oficiální e-commerce stránka žádá obchodníka o individuální cenovou nabídku; dřívějších 0,70 % proto bylo odstraněno jako záměna kanálu.",https://www.unicredit.ro/ro/imm/tranzactionare/pos-ecommerce.html,ručně ověřeno porovnáním aktuálního oficiálního sazebníku a e-commerce stránky UniCredit Romania dne 25. 8. 2026,verified_manual,service_or_role,2026-08-25,manual,manual,,,not_attempted
RO-viva-online-domestic-consumer-card,RO,Rumunsko,Viva.com,Acquirer,acquirer,Online domácí spotřebitelské karty,card,online,Blended,blended,provider_published,2.19,2.19,0.3,0.3,,RON,25,RON,minimum_commitment,"[{""kind"": ""monthly_service"", ""amount"": 25, ""currency"": ""RON"", ""interval"": ""monthly"", ""mode"": ""minimum_commitment""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,11.9556,11.9556,2.4753,2.4753,"Domácí spotřebitelské karty; u některých oficiálních e-commerce pluginů může být příplatek 0,35 %. Plán Zero má minimální měsíční vyúčtování 25 RON, proti němuž se započítávají vymezené poplatky za používání.",https://www.viva.com/en-ro/pricing,ručně ověřeno na aktuální oficiální cenové stránce Viva.com Romania dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
SE-adyen-visa-mastercard-markup-card,SE,Švédsko,Adyen,Acquirer,acquirer,EEA spotřebitelská debetní karta (IC++ srovnávací odhad),card,online,IC++,icpp,provider_published,0.6,0.6,0.11,0.11,,EUR,0,EUR,additional,[],"[""visa"", ""mastercard""]",consumer,False,included_or_not_applicable,20.0,7.926,8.1917,1.641,1.696,"Publikovaná cena je 0,60 % + zpracovatelský poplatek. Srovnávací sazba používá 0,20 % interchange a EEA Visa/Mastercard debit benchmark včetně procentní a pevné scheme složky.",https://www.adyen.com/pricing,auto-checked by country (Adyen pricing + payment-method API),verified_automated,price,2026-08-31,price_parser,ok,2026-08-31T11:11:33+00:00,2026-08-31T11:11:33+00:00,ok
SE-gocardless-a2a-registry,SE,Švédsko,GoCardless,A2A poskytovatel,a2a_provider,Standard – domácí bankovní platba,a2a,online,Blended,blended,provider_published,1,1,5,5,,SEK,0,SEK,additional,[],[],not_applicable,True,included_or_not_applicable,20.0,15.715,15.715,3.2536,3.2536,Standardní domácí bankovní platba; poplatek je zastropován na 20 SEK.,https://gocardless.com/sv-se/prissattning/,ručně ověřeno na oficiálním švédském ceníku GoCardless 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
SE-netsnexisweden-card-registry,SE,Švédsko,Nets / Nexi,Acquirer,acquirer,SmartPOS – Visa/Mastercard,card,pos,Blended,blended,provider_published,1.0,1.0,0,0,,SEK,99,SEK,additional,"[{""kind"": ""monthly_service"", ""amount"": 99, ""currency"": ""SEK"", ""interval"": ""monthly"", ""mode"": ""additional""}]","[""visa"", ""mastercard""]",consumer,True,included_or_not_applicable,20.0,5.6921,5.6921,1.1785,1.1785,"Nets Pay SmartPOS: 1 % za transakci Visa/Mastercard, 99 SEK měsíčně, smlouva na 36 měsíců.",https://payments.nets.eu/sv-SE/smartpos,ručně ověřeno na aktuální oficiální produktové stránce Nets Sweden dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
SE-swish-swedbank-a2a,SE,Švédsko,Swedbank,A2A poskytovatel,a2a_provider,Swish Handel,a2a,online,Fixed,blended,provider_published,0,0,3,3,,SEK,50,SEK,additional,"[{""kind"": ""monthly_service"", ""amount"": 50, ""currency"": ""SEK"", ""interval"": ""monthly"", ""mode"": ""additional""}, {""kind"": ""activation"", ""amount"": 1000, ""currency"": ""SEK"", ""interval"": ""one_off""}]",[],not_applicable,True,included_or_not_applicable,20.0,6.9664,6.9664,1.4423,1.4423,Aktivace služby stojí jednorázově 1 000 SEK.,https://www.swedbank.se/foretag/betala-och-ta-betalt/swish.html,ručně ověřeno v aktuálním oficiálním ceníku Swedbank pro Swish Handel dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
SE-swedbankpay-card-registry,SE,Švédsko,Swedbank Pay / PayEx,Acquirer,acquirer,Kortinlösen – Visa/MC,card,pos,From,from,provider_published,0.79,0.79,0,0,,SEK,0,SEK,additional,"[{""kind"": ""activation"", ""amount"": 0, ""currency"": ""SEK"", ""interval"": ""one_off""}]","[""visa"", ""mastercard""]",unspecified,True,included_or_not_applicable,20.0,3.8157,3.8157,0.79,0.79,"Veřejná acquiringová sazba od 0,79 % za transakci; zřízení 0 SEK.",https://www.swedbankpay.se/vara-losningar/kortinlosen,ručně ověřeno na oficiálním ceníku Swedbank Pay 20. 8. 2026,verified_manual,price,2026-08-20,manual,manual,,,not_attempted
SE-swish-a2a-registry,SE,Švédsko,Swish,A2A poskytovatel,a2a_provider,Swish Handel přes SEB,a2a,online,Fixed,blended,provider_published,0,0,2.5,2.5,,SEK,60,SEK,additional,"[{""kind"": ""monthly_service"", ""amount"": 60, ""currency"": ""SEK"", ""interval"": ""monthly"", ""mode"": ""additional""}]",[],not_applicable,True,included_or_not_applicable,20.0,5.965,5.965,1.235,1.235,Cena Swish se sjednává u banky; uveden je veřejný tarif SEB pro Swish Handel.,https://seb.se/foretag/digitala-tjanster/swish-foretag,ručně ověřeno v aktuálním oficiálním ceníku SEB pro Swish Handel dne 25. 8. 2026,verified_manual,price,2026-08-25,manual,manual,,,not_attempted
SE-trustly-a2a-registry,SE,Švédsko,Trustly,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Not public,not_public,not_applicable,,,,,,SEK,0,SEK,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,,https://developers.trustly.com/,ručně ověřena role a lokální nabídka na oficiálním zdroji 19. 8. 2026; poskytovatel na něm neuvádí kompletní merchant sazbu,verified_manual,service_or_role,2026-08-19,manual,manual,,,not_attempted
SE-volt-a2a-registry,SE,Švédsko,Volt,A2A poskytovatel,a2a_provider,A2A převod,a2a,online,Individual,individual,not_applicable,,,,,,SEK,0,SEK,additional,[],[],not_applicable,False,included_or_not_applicable,20.0,,,,,Oficiální EU smlouva stanoví processing a transaction fees v individuálním Order Form; veřejná jednotná sazba není.,https://www.volt.io/legal/eu-msa/,ručně ověřena A2A služba a smluvní cenový model v oficiální EU smlouvě 20. 8. 2026,verified_manual,service_or_role,2026-08-20,manual,manual,,,not_attempted
